1300.0000000000005,66.51485827474167,53.21188661979336,53.21188661979336
1360.2826553108941,62.62327641859097,59.775920994820865,61.61304864324618
1423.360694107426,58.959379169097225,67.14967195788049,71.3405970782276
1489.3637418812355,55.50984539310032,75.43302334800752,82.60394354039036
1558.4274350230562,167.72701525629262,103.57478540223345,104.18899921353264
1630.6936995557753,154.60803540538944,112.78708145714475,117.85533841860607
1706.3110427926708,142.54466364236694,123.37054674925056,134.14658450911702
1785.4348585202415,131.45003912582348,135.47886020389933,153.39871781897938
1868.2277463327239,121.24457015749923,149.28567660147644,176.01393308778347
1954.8598457745877,111.85531830221362,164.98702364060154,202.46888254666405
2045.5091859776132,111.18482301072575,182.6774405989534,228.21844677171984
2140.362051511117,119.21749949688146,202.25903166966674,251.6296697364704
2239.6133651970854,127.87361756503215,223.96382427117086,277.44277741879677
2343.467088676967,137.20496813903623,248.0236852634673,305.90422611061933
2452.1366415532234,147.26789468424573,274.6959141845746,337.2857646635324
2565.8453399670425,158.1237105606994,304.2660403306308,371.8870305604956
2684.826855513421,169.83915575147492,337.05092795535035,410.0384125002767
2809.325695436764,182.48689675039347,373.402223563568,452.10420686018915
2939.5977050937227,196.14607376112468,413.71018302196916,498.48609821311493
3075.9105937159216,210.31550446191596,451.63606529095557,549.3617648737084
3218.5444845529205,225.04550181194136,487.11398176262793,605.1928287463759
3367.7924905260597,240.84903171206142,525.3826610900436,666.6988990945191
3523.9613165760547,257.8073058429219,566.6618855463812,734.4569245944467
3687.3718899422674,276.0078821380317,611.1887630569069,809.1025212701084
3858.360019668777,295.54517402443673,659.2190941320739,891.3359394519703
4037.2770866926426,316.52100137315085,711.0288467224052,981.928637775011
4224.490765932382,339.0451866280529,766.9157475207674,1081.7305259886841
4420.38578186065,363.2361998736426,827.2009989115371,1191.6779446397095
4625.364699113784,387.67973175098484,885.2633341841898,1286.5023804331818
4839.848749762899,412.73132046752335,942.5894782741867,1370.7689323037453
5064.278698946604,439.421031381689,1003.6279314428726,1460.6040510978296
5299.115750644213,467.85721872381,1068.6191005771482,1556.3811558211753
5544.842495450832,498.15548224320366,1137.8189615849462,1658.4993025745487
5801.963902301953,530.4391566159196,1211.500067690147,1767.385009151929
6071.00835618558,566.371733755697,1290.26782601916,1883.2476605113432
6352.528743974412,609.4451004144264,1375.132486590293,2005.9987509993657
6647.103590609445,650.9516785285928,1462.09854895733,2122.1149993716854
6955.338247969838,690.1971789378765,1550.7921280393743,2229.2156601403267
7277.866138872177,732.0717632150545,1644.9207405393718,2341.789544240075
7615.3500587555955,776.7656903776868,1744.8220969917443,2460.122175475681
7968.483537727708,824.4836716157299,1850.8552844611797,2584.514465234711
8337.9922657703,875.4459986986956,1963.402152272367,2715.28358257812
8724.635584033627,929.8897617932632,2082.868790231601,2852.7638768040656
9129.20804528397,988.0701638300714,2209.6871057258495,2997.307855899822
9552.541046711114,1050.2619391305868,2344.3165065420544,3149.2872245368017
9995.504538451141,1116.760884623085,2487.2456967407034,3309.0939855219017
10459.008811335696,1198.3201414711225,2628.5114220651208,3556.007291210438
10944.006367541337,1286.034325209674,2777.844395913888,3822.220212282755
11451.493877983416,1380.2588790851892,2935.8294501975843,4108.380373754493
11982.514230476721,1481.4832337521088,3102.981976340426,4415.983956351587
12538.158672871867,1590.2340374754,3279.849227760151,4746.6394981548465
13119.569055571872,1703.1519546693896,3465.458899250879,5099.015829631334
13727.94017803689,1807.617302109797,3655.1863465451324,5465.201897084956
14364.522244099307,1918.4928282343099,3855.3010961325795,5858.719161443452
15030.623431135216,2036.1720363542845,4066.3718419555144,6281.6022804960885
15727.612578371327,2161.07259597328,4288.998413588246,6736.0374070389225
16456.921999852257,2281.708758705893,4527.47858870666,7034.818204516583
17220.050427848702,2401.5956830060923,4781.579985998922,7229.0226769232195
18018.566092754994,2527.994440788557,5049.942901154418,7428.767763547369
18854.109945805823,2661.268639842038,5333.367780808434,7634.21062921097
19728.399031234076,2801.802637633914,5632.699998536444,7845.512901311922
20643.23001479994,2950.002744990344,5948.8323765284595,8062.840796513616
